Symbol,CompanyName,DpmName
EQR,EQUITY RESIDENTIAL SH BEN INT,GTS Securities LLC
EQT,EQT CORP COM,GTS Securities LLC
EQWL,INVESCO EXCHANGE TRADED FD TR S&P 100 EQL WIGH,
EQX,EQUINOX GOLD CORP COM,"Wolverine Trading, LLC"
ERF,ENERPLUS CORP COM,Citadel Securities LLC
ERIC,ERICSSON ADR B SEK 10,Citadel Securities LLC
ERIE,ERIE INDTY CO CL A,
ERII,ENERGY RECOVERY INC COM,GTS Securities LLC
ERJ,EMBRAER S.A. SPONSORED ADS,"Susquehanna Securities, LLC"
ERTH,INVESCO EXCHANGE TRADED FD TR INVESCO MSCI,
ERX,DIREXION SHS ETF TR DLY ENRGY BULL2X,GTS Securities LLC
ERY,DIREXION SHS ETF TR DAILY ENERGY BEA,
ERYP,ERYTECH PHARMA SPONSORED ADR,
ES,EVERSOURCE ENERGY COM,"Wolverine Trading, LLC"
ESCA,ESCALADE INC COM,
ESE,ESCO TECHNOLOGIES INC COM,"Wolverine Trading, LLC"
ESGC,EROS STX GLOBAL CORPORATION SHS NEW,"Wolverine Trading, LLC"
ESGD,ISHARES TR ESG AW MSCI EAFE,
ESGE,ISHARES INC ESG AWR MSCI EM,Belvedere Trading LLC
ESGR,ENSTAR GROUP LIMITED SHS,"Group One Trading, L.P."
ESGU,ISHARES TR ESG AWR MSCI USA,
ESI,ELEMENT SOLUTIONS INC COM,"Wolverine Trading, LLC"
ESNT,ESSENT GROUP LTD COM,Belvedere Trading LLC
ESPO,VANECK ETF TRUST VIDEO GMNG ESPRT,Belvedere Trading LLC
ESPR,ESPERION THERAPEUTICS INC NEW COM,"Susquehanna Securities, LLC"
ESRT,EMPIRE ST RLTY TR INC CL A,"Susquehanna Securities, LLC"
ESS,ESSEX PPTY TR INC COM,Citadel Securities LLC
ESSC,EAST STONE ACQUISITION CORP SHS,Belvedere Trading LLC
ESTA,ESTABLISHMENT LABS HLDGS INC COM,"Susquehanna Securities, LLC"
ESTC,ELASTIC N V ORD SHS,"Susquehanna Securities, LLC"
ESTE,EARTHSTONE ENERGY INC CL A,Belvedere Trading LLC
ESXB,COMMUNITY BANKERS TR CORP COM,
ET,ENERGY TRANSFER L P COM UT LTD PTN,"Susquehanna Securities, LLC"
ETAC,E MERGE TECHNOLOGY ACQUISITION COM CL A,"Group One Trading, L.P."
ETD,ETHAN ALLEN INTERIORS INC COM,"Susquehanna Securities, LLC"
ETN,EATON CORP PLC SHS,"Susquehanna Securities, LLC"
ETNB,89BIO INC COM,
ETON,ETON PHARMACEUTICALS INC COM,
ETR,ENTERGY CORP NEW COM,"Susquehanna Securities, LLC"
ETRN,EQUITRANS MIDSTREAM CORP COM,"Wolverine Trading, LLC"
ETSY,ETSY INC COM,"Wolverine Trading, LLC"
ETWO,E2OPEN PARENT HOLDINGS INC COM CL A,"Susquehanna Securities, LLC"
EUFN,ISHARES TR MSCI EURO FL ETF,"Susquehanna Securities, LLC"
EUM,PROSHARES TR PSHS SH MSCI EMR,"Susquehanna Securities, LLC"
EUO,PROSHARES TR II ULTRASHRT EURO,Morgan Stanley & Co. LLC
EURL,DIREXION SHS ETF TR DLY FTS BUL 3X,Belvedere Trading LLC
EURN,EURONAV NV SHS,"Susquehanna Securities, LLC"
EUSA,ISHARES INC MSCI EQUAL WEITE,
EVA,ENVIVA PARTNERS LP COM UNIT,"Susquehanna Securities, LLC"
EVBG,EVERBRIDGE INC COM,"Wolverine Trading, LLC"
EVC,ENTRAVISION COMMUNICATIONS CP CL A,"Wolverine Trading, LLC"
EVER,EVERQUOTE INC COM CL A,Citadel Securities LLC
EVFM,EVOFEM BIOSCIENCES INC COM,Citadel Securities LLC
EVGN,EVOGENE LTD SHS,"Susquehanna Securities, LLC"
EVGO,EVGO INC CL A COM,"Wolverine Trading, LLC"
EVH,EVOLENT HEALTH INC CL A,"Susquehanna Securities, LLC"
EVLO,EVELO BIOSCIENCES INC COM,"Susquehanna Securities, LLC"
EVLV,EVOLV TECHNOLOGIES HLDNGS INC COM CL A,"Group One Trading, L.P."
EVOK,EVOKE PHARMA INC COM,"Group One Trading, L.P."
EVOP,EVO PMTS INC CL A COM,"Susquehanna Securities, LLC"
EVR,EVERCORE INC CLASS A,Morgan Stanley & Co. LLC
EVRG,EVERGY INC COM,"Susquehanna Securities, LLC"
EVRI,EVERI HLDGS INC COM,"Wolverine Trading, LLC"
EVTC,EVERTEC INC COM,"Wolverine Trading, LLC"
EVX,VANECK ETF TRUST ENVIRONMENTAL SR,
EW,EDWARDS LIFESCIENCES CORP COM,"Susquehanna Securities, LLC"
EWA,ISHARES INC MSCI AUST ETF,GTS Securities LLC
EWBC,EAST WEST BANCORP INC COM,"Wolverine Trading, LLC"
EWC,ISHARES INC MSCI CDA ETF,Citadel Securities LLC
EWD,ISHARES INC MSCI SWEDEN ETF,"Wolverine Trading, LLC"
EWEB,GLOBAL X FDS EMKT INTRNT ECOM,
EWG,ISHARES INC MSCI GERMANY ETF,Citadel Securities LLC
EWGS,ISHARES TR MSCI GERMNY ETF,
EWH,ISHARES INC MSCI HONG KG ETF,Citadel Securities LLC
EWI,ISHARES INC MSCI ITALY ETF,"Group One Trading, L.P."
EWJ,ISHARES INC MSCI JPN ETF NEW,Citadel Securities LLC
EWK,ISHARES INC MSCI BELGIUM ETF,"Susquehanna Securities, LLC"
EWL,ISHARES INC MSCI SWITZERLAND,"Susquehanna Securities, LLC"
EWM,ISHARES INC MSCI MLY ETF NEW,"Wolverine Trading, LLC"
EWN,ISHARES INC MSCI NETHERL ETF,"Susquehanna Securities, LLC"
EWP,ISHARES INC MSCI SPAIN ETF,
EWQ,ISHARES INC MSCI FRANCE ETF,"Susquehanna Securities, LLC"
EWRE,INVESCO EXCHANGE TRADED FD TR S&P500 EQL REL,"Wolverine Trading, LLC"
EWS,ISHARES INC MSCI SINGPOR ETF,"Susquehanna Securities, LLC"
EWT,ISHARES INC MSCI TAIWAN ETF,Citadel Securities LLC
EWU,ISHARES TR MSCI UK ETF NEW,Citadel Securities LLC
EWUS,ISHARES TR MSCI UK SM ETF,
EWV,PROSHARES TR ULTSHT MSCI JAP,"Susquehanna Securities, LLC"
EWW,ISHARES INC MSCI MEXICO ETF,"Susquehanna Securities, LLC"
EWX,SPDR INDEX SHS FDS S&P EMKTSC ETF,"Susquehanna Securities, LLC"
EWY,ISHARES INC MSCI STH KOR ETF,Citadel Securities LLC
EWZ,ISHARES INC MSCI BRAZIL ETF,Citadel Securities LLC
EXAS,EXACT SCIENCES CORP COM,Morgan Stanley & Co. LLC
EXC,EXELON CORP COM,GTS Securities LLC
EXEL,EXELIXIS INC COM,"Group One Trading, L.P."
EXI,ISHARES TR GLOB INDSTRL ETF,
EXK,ENDEAVOUR SILVER CORP COM,Morgan Stanley & Co. LLC
EXLS,EXLSERVICE HOLDINGS INC COM,"Susquehanna Securities, LLC"
EXP,EAGLE MATLS INC COM,GTS Securities LLC
EXPD,EXPEDITORS INTL WASH INC COM,Citadel Securities LLC
EXPE,EXPEDIA GROUP INC COM NEW,"Susquehanna Securities, LLC"
EXPI,EXP WORLD HLDGS INC COM,"Group One Trading, L.P."
EXPO,EXPONENT INC COM,
EXPR,EXPRESS INC COM,"Wolverine Trading, LLC"
EXR,EXTRA SPACE STORAGE INC COM,"Wolverine Trading, LLC"
EXTN,EXTERRAN CORP COM,
EXTR,EXTREME NETWORKS INC COM,Citadel Securities LLC
EYE,NATIONAL VISION HLDGS INC COM,"Wolverine Trading, LLC"
EYEN,EYENOVIA INC COM,
EYES,SECOND SIGHT MED PRODS INC COM NEW,Citadel Securities LLC
EYPT,EYEPOINT PHARMACEUTICALS INC COM NEW,"Group One Trading, L.P."
EZA,ISHARES INC MSCI STH AFR ETF,Citadel Securities LLC
EZJ,PROSHARES TR UL MSCI JP ETF,"Susquehanna Securities, LLC"
EZM,WISDOMTREE TR US MIDCAP FUND,
EZPW,EZCORP INC CL A NON VTG,"Susquehanna Securities, LLC"
EZU,ISHARES INC MSCI EURZONE ETF,"Susquehanna Securities, LLC"
F,FORD MTR CO DEL COM,"Two Sigma Securities, LLC"
FAB,FIRST TR MULTI CP VAL ALPHA FD SHS ISSUED FRST,
FAF,FIRST AMERN FINL CORP COM,Citadel Securities LLC
FALN,ISHARES TR FALN ANGLS USD,"Wolverine Trading, LLC"
FAN,FIRST TR EXCHANGE-TRADED FD II GBL WND ENRG ETF,"Wolverine Trading, LLC"
FANG,DIAMONDBACK ENERGY INC COM,"Susquehanna Securities, LLC"
FANH,FANHUA INC SPONSORED ADR,Citadel Securities LLC
FARM,FARMER BROS CO COM,
FARO,FARO TECHNOLOGIES INC COM,"Susquehanna Securities, LLC"
FAS,DIREXION SHS ETF TR DLY FIN BULL NEW,GTS Securities LLC
FAST,FASTENAL CO COM,"Susquehanna Securities, LLC"
FATE,FATE THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
FAZ,DIREXION SHS ETF TR DAILY FINL BEAR,GTS Securities LLC
FB,META PLATFORMS INC CL A,"Susquehanna Securities, LLC"
FBC,FLAGSTAR BANCORP INC COM PAR .001,"Susquehanna Securities, LLC"
FBHS,FORTUNE BRANDS HOME & SEC INC COM,GTS Securities LLC
FBIO,FORTRESS BIOTECH INC COM,"Wolverine Trading, LLC"
FBIZ,FIRST BUSINESS FINL SVCS INC W COM,
FBK,FB FINL CORP COM,
FBMS,FIRST BANCSHARES INC MS COM,"Susquehanna Securities, LLC"
FBNC,FIRST BANCORP N C COM,"Wolverine Trading, LLC"
FBND,FIDELITY MERRIMACK STR TR TOTAL BD ETF,Belvedere Trading LLC
FBP,FIRST BANCORP P R COM NEW,Belvedere Trading LLC
FBRT,FRANKLIN BSP RLTY TR INC COMMON STOCK,Morgan Stanley & Co. LLC
FBRX,FORTE BIOSCIENCES INC COM,"Wolverine Trading, LLC"
FBT,FIRST TR EXCHANGE-TRADED FD NY ARCA BIOTECH,Belvedere Trading LLC
FBZ,FIRST TR EXCH TRD ALPHDX FD II BRAZIL ALPHADEX,
FC,FRANKLIN COVEY CO COM,
FCA,FIRST TR EXCH TRD ALPHDX FD II CHINA ALPHADEX,Belvedere Trading LLC
FCBC,FIRST CMNTY BANKSHARES INC VA COM,"Susquehanna Securities, LLC"
FCEL,FUELCELL ENERGY INC COM,"Group One Trading, L.P."
FCF,FIRST COMWLTH FINL CORP PA COM,Belvedere Trading LLC
FCFS,FIRSTCASH INC COM,Citadel Securities LLC
FCG,FIRST TR EXCHANGE-TRADED FD NAT GAS ETF,Citadel Securities LLC
FCN,FTI CONSULTING INC COM,GTS Securities LLC
FCOM,FIDELITY COVINGTON TRUST MSCI COMMNTN SVC,"Wolverine Trading, LLC"
FCPI,FIDELITY COVINGTON TRUST STOCK FOR INFL,
FCPT,FOUR CORNERS PPTY TR INC COM,
FCRD,FIRST EAGLE ALTR CAP BDC INC COM,"Group One Trading, L.P."
FCUV,FOCUS UNVL INC COM,Belvedere Trading LLC
FCX,FREEPORT-MCMORAN INC CL B,"Two Sigma Securities, LLC"
FDD,FIRST TR STOXX EUROPEAN SELECT COMMON SHS,
FDIS,FIDELITY COVINGTON TRUST MSCI CONSM DIS,Belvedere Trading LLC
FDL,FIRST TR MORNINGSTAR DIVID LEA SHS,Belvedere Trading LLC
FDLO,FIDELITY COVINGTON TRUST LOW VOLITY ETF,
FDMO,FIDELITY COVINGTON TRUST MOMENTUM FACTR,Belvedere Trading LLC
FDMT,4D MOLECULAR THERAPEUTICS INC COM,
FDN,FIRST TR EXCHANGE-TRADED FD DJ INTERNT IDX,Belvedere Trading LLC
FDNI,FIRST TR EXCHANGE TRADED FD II DJ INTL INTRNT,"Wolverine Trading, LLC"
FDP,FRESH DEL MONTE PRODUCE INC ORD,Citadel Securities LLC
FDRR,FIDELITY COVINGTON TRUST DIVID ETF RISI,
FDS,FACTSET RESH SYS INC COM,"Susquehanna Securities, LLC"
FDUS,FIDUS INVT CORP COM,"Group One Trading, L.P."
FDVV,FIDELITY COVINGTON TRUST HIGH DIVID ETF,"Wolverine Trading, LLC"
FDX,FEDEX CORP COM,Citadel Securities LLC
FE,FIRSTENERGY CORP COM,Citadel Securities LLC
FELE,FRANKLIN ELEC INC COM,
FEM,FIRST TR EXCH TRD ALPHDX FD II EMERG MKT ALPH,"Wolverine Trading, LLC"
FENC,FENNEC PHARMACEUTICALS INC COM,
FENG,PHOENIX NEW MEDIA LTD SPONSORED ADS,"Wolverine Trading, LLC"
FENY,FIDELITY COVINGTON TRUST MSCI ENERGY IDX,"Susquehanna Securities, LLC"
FEP,FIRST TR EXCH TRD ALPHDX FD II EUROPE ALPHADEX,Belvedere Trading LLC
FEX,FIRST TR LRGE CP CORE ALPHA FD COM SHS,Belvedere Trading LLC
FEZ,SPDR INDEX SHS FDS EURO STOXX 50,"Susquehanna Securities, LLC"
FF,FUTUREFUEL CORP COM,"Susquehanna Securities, LLC"
FFBC,FIRST FINL BANCORP OH COM,
FFIC,FLUSHING FINL CORP COM,
FFIE,FARADAY FUTRE INTLGT ELCTR INC COM,"Susquehanna Securities, LLC"
FFIN,FIRST FINL BANKSHARES INC COM,
FFIV,F5 INC COM,Citadel Securities LLC
FFNW,FIRST FINANCIAL NORTHWEST INC COM,
FFTY,INNOVATOR ETFS TR IBD 50 ETF,Belvedere Trading LLC
FGD,FIRST TR EXCHANGE TRADED FD II DJ GLBL DIVID,
FGEN,FIBROGEN INC COM,"Group One Trading, L.P."
FHB,FIRST HAWAIIAN INC COM,"Susquehanna Securities, LLC"
FHI,FEDERATED HERMES INC CL B,
FHLC,FIDELITY COVINGTON TRUST MSCI HLTH CARE I,"Susquehanna Securities, LLC"
FHN,FIRST HORIZON CORPORATION COM,Citadel Securities LLC
FHTX,FOGHORN THERAPEUTICS INC COM,
FIBK,FIRST INTST BANCSYSTEM INC COM CL A,
FICO,FAIR ISAAC CORP COM,"Wolverine Trading, LLC"
FIDI,FIDELITY COVINGTON TRUST INT HG DIV ETF,Belvedere Trading LLC
FIDU,FIDELITY COVINGTON TRUST MSCI INDL INDX,Belvedere Trading LLC
FIGS,FIGS INC CL A,"Susquehanna Securities, LLC"
FINV,FINVOLUTION GROUP SPONSORED ADS,"Wolverine Trading, LLC"
FINX,GLOBAL X FDS FINTECH ETF,Belvedere Trading LLC
FIS,FIDELITY NATL INFORMATION SVCS COM,GTS Securities LLC
FISI,FINANCIAL INSTNS INC COM,
FISV,FISERV INC COM,"Two Sigma Securities, LLC"
FITB,FIFTH THIRD BANCORP COM,Citadel Securities LLC
FIVE,FIVE BELOW INC COM,"Susquehanna Securities, LLC"
FIVG,ETF SER SOLUTIONS DEFIANCE NEXT,
FIVN,FIVE9 INC COM,Citadel Securities LLC
FIW,FIRST TR EXCHANGE TRADED FD WTR ETF,
FIX,COMFORT SYS USA INC COM,Citadel Securities LLC
FIXD,FIRST TR EXCHNG TRADED FD VIII TCW OPPORTUNIS,Belvedere Trading LLC
FIXX,HOMOLOGY MEDICINES INC COM,
FIZZ,NATIONAL BEVERAGE CORP COM,"Wolverine Trading, LLC"
FKWL,FRANKLIN WIRELESS CORP COM,
FL,FOOT LOCKER INC COM,"Susquehanna Securities, LLC"
FLBR,FRANKLIN TEMPLETON ETF TR FTSE BRAZIL,
FLCH,FRANKLIN TEMPLETON ETF TR FTSE CHINA,
FLDM,FLUIDIGM CORP DEL COM,"Wolverine Trading, LLC"
FLEX,FLEX LTD ORD,"Susquehanna Securities, LLC"
FLGT,FULGENT GENETICS INC COM,"Wolverine Trading, LLC"
FLIC,FIRST LONG IS CORP COM,
FLL,FULL HSE RESORTS INC COM,
FLMN,FALCON MINERALS CORP CL A COM,
FLNT,FLUENT INC COM,"Wolverine Trading, LLC"
FLO,FLOWERS FOODS INC COM,Citadel Securities LLC
FLOT,ISHARES TR FLTG RATE NT ETF,
FLOW,SPX FLOW INC COM,"Wolverine Trading, LLC"
FLQL,FRANKLIN TEMPLETON ETF TR LIBERTYQ US EQT,Belvedere Trading LLC
FLR,FLUOR CORP NEW COM,"Wolverine Trading, LLC"
FLRN,SPDR SER TR BLOOMBERG INVT,"Wolverine Trading, LLC"
FLS,FLOWSERVE CORP COM,Citadel Securities LLC
FLT,FLEETCOR TECHNOLOGIES INC COM,Morgan Stanley & Co. LLC
FLUX,FLUX PWR HLDGS INC COM NEW,"Wolverine Trading, LLC"
FLWS,1 800 FLOWERS COM INC CL A,Belvedere Trading LLC
FLXN,FLEXION THERAPEUTICS INC COM,"Group One Trading, L.P."
FM,ISHARES INC MSCI FRONTIER,Belvedere Trading LLC
FMAC,FIRSTMARK HORIZON ACQUISITION CL A COM,"Wolverine Trading, LLC"
FMAT,FIDELITY COVINGTON TRUST MSCI MATLS INDEX,Belvedere Trading LLC
FMBI,FIRST MIDWEST BANCORP DEL COM,"Susquehanna Securities, LLC"
FMC,FMC CORP COM NEW,"Wolverine Trading, LLC"
FMNB,FARMERS NATIONAL BANC CORP COM,"Wolverine Trading, LLC"
FMS,FRESENIUS MED CARE AG&CO KGAA SPONSORED ADR,"Wolverine Trading, LLC"
FMTX,FORMA THERAPEUTICS HLDGS INC SHS,Citadel Securities LLC
FMX,FOMENTO ECONOMICO MEXICANO SAB SPON ADR UNITS,"Wolverine Trading, LLC"
FN,FABRINET SHS,"Wolverine Trading, LLC"
FNB,F N B CORP COM,"Wolverine Trading, LLC"
FNCB,FNCB BANCORP INC COM,
FNCL,FIDELITY COVINGTON TRUST MSCI FINLS IDX,"Susquehanna Securities, LLC"
FND,FLOOR & DECOR HLDGS INC CL A,Citadel Securities LLC
FNDA,SCHWAB STRATEGIC TR SCHWAB FDT US SC,Belvedere Trading LLC
FNDB,SCHWAB STRATEGIC TR SCHWAB FDT US BM,
FNDC,SCHWAB STRATEGIC TR SCHWB FDT INT SC,
FNDE,SCHWAB STRATEGIC TR SCHWB FDT EMK LG,Belvedere Trading LLC
FNDF,SCHWAB STRATEGIC TR SCHWB FDT INT LG,Belvedere Trading LLC
FNDX,SCHWAB STRATEGIC TR SCHWAB FDT US LG,Belvedere Trading LLC
FNF,FIDELITY NATIONAL FINANCIAL IN FNF GROUP COM,Citadel Securities LLC
FNGS,BANK MONTREAL QUE NT LKD 38,Citadel Securities LLC
FNHC,FEDNAT HLDG CO COM,
FNK,FIRST TR EXCHANGE-TRADED ALPHA MID CAP VAL FD,
FNKO,FUNKO INC COM CL A,"Susquehanna Securities, LLC"
FNLC,FIRST BANCORP INC ME COM,
FNV,FRANCO NEV CORP COM,"Wolverine Trading, LLC"
FNX,FIRST TR MID CAP CORE ALPHADEX COM SHS,
FNY,FIRST TR EXCHANGE-TRADED ALPHA MID CP GR ALPH,
FOA,FINANCE OF AMERICA COMPAN COM CL A,"Group One Trading, L.P."
FOCS,FOCUS FINL PARTNERS INC COM CL A,"Wolverine Trading, LLC"
FOE,FERRO CORP COM,"Group One Trading, L.P."
FOLD,AMICUS THERAPEUTICS INC COM,"Group One Trading, L.P."
FOR,FORESTAR GROUP INC COM,GTS Securities LLC
FORA,FORIAN INC COM,
FORM,FORMFACTOR INC COM,"Susquehanna Securities, LLC"
FORR,FORRESTER RESH INC COM,"Susquehanna Securities, LLC"
FOSL,FOSSIL GROUP INC COM,Morgan Stanley & Co. LLC
FOUR,SHIFT4 PMTS INC CL A,"Wolverine Trading, LLC"
FOX,FOX CORP CL B COM,"Wolverine Trading, LLC"
FOXA,FOX CORP CL A COM,"Susquehanna Securities, LLC"
FOXF,FOX FACTORY HLDG CORP COM,
FPAC,FAR PEAK ACQUISITION CORP SHS CL A,"Wolverine Trading, LLC"
FPE,FIRST TR EXCH TRADED FD III PFD SECS INC ETF,"Wolverine Trading, LLC"
FPH,FIVE POINT HOLDINGS LLC COM CL A,
FPI,FARMLAND PARTNERS INC COM,Belvedere Trading LLC
FPX,FIRST TR EXCHANGE TRADED FD US EQTY OPPT ETF,Belvedere Trading LLC
FPXI,FIRST TR EXCHANGE TRADED FD II INTL EQUITY OPP,
FQAL,FIDELITY COVINGTON TRUST QLTY FCTOR ETF,Belvedere Trading LLC
FR,FIRST INDL RLTY TR INC COM,"Group One Trading, L.P."
FRBA,FIRST BK WILLIAMSTOWN NEW JERS COM,Citadel Securities LLC
FRBK,REPUBLIC FIRST BANCORP INC COM,"Wolverine Trading, LLC"
FRC,FIRST REP BK SAN FRANCISCO CAL COM,Morgan Stanley & Co. LLC
FREE,WHOLE EARTH BRANDS INC COM CL A,"Wolverine Trading, LLC"
FREL,FIDELITY COVINGTON TRUST MSCI RL EST ETF,Belvedere Trading LLC
FREQ,FREQUENCY THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
FREY,FREYR BATTERY SHS,"Susquehanna Securities, LLC"
FRG,FRANCHISE GROUP INC COM,"Susquehanna Securities, LLC"
FRGI,FIESTA RESTAURANT GROUP INC COM,"Wolverine Trading, LLC"
FRHC,FREEDOM HLDG CORP NEV COM,"Susquehanna Securities, LLC"
FRI,FIRST TR S&P REIT INDEX FD COM,Belvedere Trading LLC
FRME,FIRST MERCHANTS CORP COM,
FRO,FRONTLINE LTD SHS NEW,"Susquehanna Securities, LLC"
FROG,JFROG LTD ORD SHS,Citadel Securities LLC
FRPT,FRESHPET INC COM,Citadel Securities LLC
FRSH,FRESHWORKS INC CLASS A COM,"Susquehanna Securities, LLC"
FRSX,FORESIGHT AUTONOMOUS HLDGS LTD SPONSORED ADS,"Susquehanna Securities, LLC"
FRT,FEDERAL RLTY INVT TR SH BEN INT NEW,"Wolverine Trading, LLC"
FRTA,FORTERRA INC COM,Belvedere Trading LLC
FSK,FS KKR CAP CORP COM,Citadel Securities LLC
FSLR,FIRST SOLAR INC COM,"Susquehanna Securities, LLC"
FSLY,FASTLY INC CL A,"Susquehanna Securities, LLC"
FSM,FORTUNA SILVER MINES INC COM,"Group One Trading, L.P."
FSMD,FIDELITY COVINGTON TRUST SML MID MLTFCT,Belvedere Trading LLC
FSP,FRANKLIN STR PPTYS CORP COM,
FSR,FISKER INC CL A COM STK,"Group One Trading, L.P."
FSS,FEDERAL SIGNAL CORP COM,"Wolverine Trading, LLC"
FST,FAST ACQUISITION CORP COM CL A,Belvedere Trading LLC
FSTA,FIDELITY COVINGTON TRUST CONSMR STAPLES,Belvedere Trading LLC
FSTR,FOSTER L B CO COM,GTS Securities LLC
FSTX,F-STAR THERAPEUTICS INC COM,Belvedere Trading LLC
FSV,FIRSTSERVICE CORP NEW COM,"Group One Trading, L.P."
FTA,FIRST TR LRG CP VL ALPHADEX FD COM SHS,
FTAG,FIRST TR EXCHANGE TRADED FD II INDXX GLOBAL AGR,"Wolverine Trading, LLC"
FTAI,FORTRESS TRANS INFRST INVS LLC COM REP LTD LIAB,"Susquehanna Securities, LLC"
FTC,FIRST TRUST LRGCP GWT ALPHADEX COM SHS,"Susquehanna Securities, LLC"
FTCH,FARFETCH LTD ORD SH CL A,"Group One Trading, L.P."
FTCS,FIRST TR EXCHANGE-TRADED FD CAP STRENGTH ETF,Belvedere Trading LLC
FTCV,FINTECH ACQUISITION CORP V COM CL A,"Susquehanna Securities, LLC"
FTDR,FRONTDOOR INC COM,"Wolverine Trading, LLC"
FTEC,FIDELITY COVINGTON TRUST MSCI INFO TECH I,Belvedere Trading LLC
FTEK,FUEL TECH INC COM,"Wolverine Trading, LLC"
FTFT,FUTURE FINTECH GROUP INC COM,Citadel Securities LLC
FTGC,FIRST TR EXCHANGE TRAD FD VII FST TR GLB FD,Belvedere Trading LLC
FTI,TECHNIPFMC PLC COM,"Wolverine Trading, LLC"
FTK,FLOTEK INDS INC DEL COM,Citadel Securities LLC
FTNT,FORTINET INC COM,Citadel Securities LLC
FTRI,FIRST TR EXCHANGE TRADED FD II INDXX NAT RE ETF,
FTRP,FIELD TRIP HEALTH LTD COM,
FTS,FORTIS INC COM,"Wolverine Trading, LLC"
FTSL,FIRST TR EXCHANGE-TRADED FD IV SENIOR LN FD,
FTSM,FIRST TR EXCHANGE-TRADED FD IV FIRST TR ENH NEW,Belvedere Trading LLC
FTV,FORTIVE CORP COM,"Susquehanna Securities, LLC"
FTXD,FIRST TR EXCHANGE-TRADED FD VI NASDAQ RETAIL,
FTXG,FIRST TR EXCHANGE-TRADED FD VI NASDQ FOD BVRG,
FTXH,FIRST TR EXCHANGE-TRADED FD VI NASDQ PHRMTCLS,
FTXL,FIRST TR EXCHANGE-TRADED FD VI NASDQ SEMCNDTR,
FTXN,FIRST TR EXCHANGE-TRADED FD VI NASDQ OIL GAS,
FTXO,FIRST TR EXCHANGE-TRADED FD VI NASDAQ BK ETF,
FTXR,FIRST TR EXCHANGE-TRADED FD VI NASDAQ TRANSN,
FUBO,FUBOTV INC COM,"Susquehanna Securities, LLC"
FUL,FULLER H B CO COM,Citadel Securities LLC
FULC,FULCRUM THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
FULT,FULTON FINL CORP PA COM,"Wolverine Trading, LLC"
FUN,CEDAR FAIR L P DEPOSITRY UNIT,GTS Securities LLC
FUSN,FUSION PHARMACEUTICALS INC COM,Belvedere Trading LLC
FUTU,FUTU HLDGS LTD SPON ADS CL A,"Susquehanna Securities, LLC"
FUTY,FIDELITY COVINGTON TRUST MSCI UTILS INDEX,Belvedere Trading LLC
FUV,ARCIMOTO INC COM,Belvedere Trading LLC
FV,FIRST TR EXCHANGE-TRADED FD VI DORSEY WRT 5 ETF,Belvedere Trading LLC
FVAL,FIDELITY COVINGTON TRUST VLU FACTOR ETF,
FVD,FIRST TR VALUE LINE DIVID INDE SHS,Belvedere Trading LLC
FVE,FIVE STAR SENIOR LIVING INC COM NEW,
FVRR,FIVERR INTL LTD ORD SHS,"Group One Trading, L.P."
FWONA,LIBERTY MEDIA CORP DEL COM SER A FRMLA,"Susquehanna Securities, LLC"
FWONK,LIBERTY MEDIA CORP DEL COM SER C FRMLA,Citadel Securities LLC
FWRD,FORWARD AIR CORP COM,
FXA,INVESCO CURRENCYSHARES AUSTRAL AUSTRALIAN DOL,Citadel Securities LLC
FXB,INVESCO CURRENCYSHARES BRIT PO BRIT POUN STRL,Citadel Securities LLC
FXC,INVESCO CURRENCYSHARES CDN DLR CDN DLR SHS,"Two Sigma Securities, LLC"
FXD,FIRST TR EXCHANGE TRADED FD II CONSUMR DISCRE,"Susquehanna Securities, LLC"
FXE,INVESCO CURRENCYSHARES EURO TR EURO SHS,Citadel Securities LLC
FXF,INVESCO CURRENCYSHARES SWISS F SWISS FRANC,Citadel Securities LLC
FXG,FIRST TR EXCHANGE TRADED FD II CONSUMR STAPLE,"Susquehanna Securities, LLC"
FXH,FIRST TR EXCHANGE TRADED FD II HLTH CARE ALPH,"Susquehanna Securities, LLC"
FXI,ISHARES TR CHINA LG-CAP ETF,Citadel Securities LLC
FXL,FIRST TR EXCHANGE TRADED FD II TECH ALPHADEX,"Susquehanna Securities, LLC"
FXLV,F45 TRAINING HLDGS INC COM,Citadel Securities LLC
FXN,FIRST TR EXCHANGE TRADED FD II ENERGY ALPHADX,"Susquehanna Securities, LLC"
FXO,FIRST TR EXCHANGE TRADED FD II FINLS ALPHADEX,
FXP,PROSHARES TR ULTSHT FT CH 50,Citadel Securities LLC
FXR,FIRST TR EXCHANGE TRADED FD II INDLS PROD DUR,"Susquehanna Securities, LLC"
FXU,FIRST TR EXCHANGE TRADED FD II UTILITIES ALPH,"Susquehanna Securities, LLC"
FXY,INVESCO CURRENCYSHARES JAPANES JAPANESE YEN,Citadel Securities LLC
FXZ,FIRST TR EXCHANGE TRADED FD II MATERIALS ALPH,"Susquehanna Securities, LLC"
FYBR,FRONTIER COMMUNICATIONS PARENT COM,"Wolverine Trading, LLC"
FYC,FIRST TR EXCHANGE-TRADED ALPHA SML CP GRW ALP,
